"event_type","user_id","episode_id","timestamp","duration"
"complete","user_10","ep_11","2024-03-15T10:49:58",3705
"play","user_48","ep_18","2024-01-08T07:36:35",1920
"play","user_90","ep_13","2024-02-27T01:25:17",2869
"complete","user_10","ep_45","2024-01-29T03:59:11",2022
"seek","user_90","ep_49","2024-04-11T03:13:46",
"play","user_18","ep_21","2024-04-17T17:58:13",3931
"seek","user_72","ep_24","2024-03-02T22:02:02",
"complete","user_67","ep_9","2024-03-13T20:23:21",4482
"","user_47","ep_31","",
"complete","user_99","ep_17","2024-01-26T17:39:47",4737
"pause","user_9","ep_1","2024-02-09T02:02:36",
"play","user_44","ep_43","2024-01-30T02:54:15",3464
"seek","user_49","ep_26","2024-02-07T03:55:13",
"complete","user_67","ep_10","2024-03-08T16:19:10",3747
"complete","user_63","ep_44","2024-01-03T16:56:27",1590
"play","user_71","ep_19","2024-04-12T10:49:25",424
"pause","user_69","ep_31","2024-01-06T07:57:49",
"complete","user_18","ep_35","2024-03-04T01:10:52",3635
"play","user_52","ep_42","2024-01-24T20:00:15",1861
"complete","user_60","ep_34","2024-03-22T16:29:16",979
"pause","user_97","ep_30","2024-03-13T01:48:58",
"play","user_46","ep_37","2024-04-07T06:49:04",579
"play","user_97","ep_25","2024-03-18T05:39:00",1025
"pause","user_57","ep_10","2024-02-21T12:38:03",
"complete","user_90","ep_25","2024-02-22T09:17:50",3132
"pause","user_57","ep_28","2024-02-02T04:22:26",
"complete","user_87","ep_42","2024-04-07T01:53:59",4194
"pause","user_26","ep_7","2024-03-18T22:29:02",
"complete","user_32","ep_35","2024-02-13T17:08:11",3492
"play","user_66","ep_34","2024-01-21T13:26:03",1312
"pause","user_55","ep_29","2024-02-04T06:42:14",
"play","user_34","ep_24","2024-04-04T08:58:19",3281
"complete","user_18","ep_9","2024-03-29T15:56:09",2657
"seek","user_41","ep_47","2024-03-27T11:16:31",
"seek","user_65","ep_49","2024-03-07T15:01:10",
"play","user_41","ep_50","2024-04-03T16:39:31",3583
"complete","user_57","ep_48","2024-03-15T20:32:53",3837
"pause","user_71","ep_16","2024-03-25T07:18:58",
"play","user_43","ep_47","2024-02-09T06:32:00",2127
"pause","user_16","ep_9","2024-01-05T13:22:45",
"complete","user_5","ep_34","2024-04-01T03:45:43",623
"complete","user_14","ep_5","2024-03-24T20:19:06",
"pause","user_74","ep_28","2024-04-24T07:59:11",
"play","user_7","ep_32","2024-04-09T11:38:49",3521
"play","user_67","ep_35","2024-01-20T10:07:39",416
"pause","user_58","ep_50","2024-02-21T10:47:35",
"pause","user_78","ep_45","2024-01-09T20:50:32",
"play","user_77","ep_43","2024-04-06T05:38:36",5316
"complete","user_43","ep_49","2024-04-07T05:38:54",1476
"play","user_54","ep_48","2024-01-21T01:22:50",526
"complete","user_89","ep_19","2024-03-12T15:06:00",4211
"pause","user_74","ep_21","2024-03-26T20:54:19",
"complete","user_94","ep_8","2024-03-01T23:55:10",4880
"seek","user_79",,"2024-03-07T02:55:30",
"seek","user_89","ep_31","2024-03-16T13:09:43",
"play","user_48","ep_9","2024-01-07T18:35:15",4995
"play","user_2","ep_46","2024-04-12T02:58:21",2642
"play",,"ep_39","2024-01-01T12:38:28",589
"seek","user_14","ep_32","2024-02-17T15:08:35",
"complete","user_12","ep_48","2024-01-31T13:06:54",3609
"play","user_95","ep_38","2024-02-25T14:09:51",84
"complete","user_92","ep_43","2024-03-27T15:35:39",57
"complete","user_98","ep_25","2024-03-02T03:45:32",4595
"pause","user_76","ep_6","2024-02-02T23:41:22",
"complete","user_63","ep_43","2024-04-09T20:43:35",1172
"pause","user_29","ep_11","2024-04-06T00:02:06",
"play","user_51","ep_32","2024-02-13T04:33:58",1693
"seek","user_68","ep_37","2024-02-10T04:20:26",
"complete","user_90","ep_5","2024-02-20T04:40:15",2475
"pause","user_58","ep_24","2024-03-07T18:44:33",
"seek","user_10","ep_13","2024-04-25T18:06:31",
"seek",,"ep_50","2024-03-29T00:10:12",
"pause","user_58","ep_40","2024-03-09T15:38:38",
"complete","user_44","ep_11","2024-04-22T09:53:16",2768
,"user_17","ep_32","",
"seek","user_26","ep_38","2024-02-03T22:37:57",
"complete","user_26","ep_45","2024-03-22T18:00:13",4147
"seek",,"ep_10","2024-04-01T12:19:50",
"seek","user_65","ep_50","2024-01-06T20:02:02",
"complete","user_77","ep_24","2024-03-08T09:30:50",5076
"complete","user_14","ep_49","2024-01-08T07:43:24",4132
"pause","user_20","ep_43","2024-02-18T15:36:15",
"complete","user_45","ep_4","2024-04-06T05:16:48",488
"seek","user_21","ep_33","2024-02-12T08:03:40",
"complete","user_57","ep_45","2024-02-27T21:10:52",3344
"complete","user_58","ep_5","2024-02-24T15:04:53",779
"seek","user_98","ep_1","2024-02-26T18:22:24",
"seek","user_7","ep_45","2024-02-14T02:05:13",
"pause","user_62","ep_5","2024-01-19T19:09:48",
"pause","user_82","ep_33","2024-02-01T20:15:49",
"complete","user_39","ep_9","2024-01-06T04:22:26",3375
"complete","user_7","ep_20","2024-03-18T03:33:03",4597
"play","user_43","ep_40","2024-01-20T10:33:50",2133
"complete","user_51","ep_38","2024-04-27T02:02:57",1637
"complete","user_97","ep_35","2024-03-15T13:11:05",1598
"pause","user_80","ep_45","2024-03-09T11:15:41",
"play","user_48","ep_35","2024-01-18T18:44:28",2039
"seek","user_18","ep_29","2024-02-23T19:50:09",
"complete","user_79","ep_2","2024-02-09T14:37:02",566
"pause","user_43","ep_22","2024-03-23T12:51:13",
"play","user_78","ep_46","2024-01-14T10:11:19",2477
"complete","user_29","ep_2","2024-02-05T23:58:05",2819
"play","user_50","ep_32","2024-04-02T12:22:48",5026
"play","user_18","ep_37","2024-01-06T02:00:56",3897
"seek","user_69","ep_22","2024-04-23T09:07:35",
"play","user_97","ep_4","2024-04-17T06:20:54",668
"play","user_25","ep_5","2024-01-01T01:20:47",962
"complete","user_29","ep_32","2024-04-24T15:34:45",2873
"pause","user_36","ep_14","2024-03-30T15:35:49",
"pause","user_35","ep_1","2024-03-29T02:50:56",
"seek","user_17","ep_25","2024-02-06T15:29:37",
"play","user_2","ep_25","2024-01-15T22:38:08",1965
"seek","user_11","ep_38","2024-02-08T15:56:27",
"seek","user_94","ep_30","2024-01-17T23:35:21",
"seek","user_5","ep_42","2024-02-02T06:54:48",
"seek","user_25","ep_49","2024-04-03T17:23:06",
"pause","user_2","ep_24","2024-01-25T16:14:24",
"seek","user_40","ep_27","2024-03-25T05:19:51",
"play","user_1","ep_30","2024-04-19T18:05:07",555
"seek","user_25","ep_5","2024-03-27T20:21:19",
"play","user_26","ep_3","2024-03-31T06:21:37",5114
"seek","user_23","ep_4","2024-01-16T13:11:46",
"pause","user_72","ep_40","2024-02-20T08:05:06",
"pause","user_25","ep_46","2024-04-13T12:03:46",
"seek","user_7","ep_33","2024-02-19T15:43:15",
"complete","user_93","ep_31","2024-01-01T18:37:49",4278
"play","user_10","ep_31","2024-04-09T18:55:14",2530
"seek","user_29","ep_3","2024-02-19T16:29:56",
"complete","user_48","ep_1","2024-03-20T13:19:43",5373
"seek","user_45","ep_32","2024-04-29T10:21:23",
"play","user_89","ep_23","2024-01-27T07:18:23",
"play","user_94","ep_26","2024-01-13T16:01:34",5175
"complete","user_5","ep_39","2024-01-31T20:01:21",1731
"complete","user_20","ep_13","2024-04-04T13:50:36",5141
"pause","user_100","ep_30","2024-04-29T19:04:12",
"pause","user_43","ep_9","2024-02-08T04:51:30",
"pause","user_7","ep_14","2024-01-12T06:43:57",
"play","user_58","ep_16","2024-01-26T12:49:19",955
"complete",,"ep_27","2024-02-14T21:52:23",3948
"pause","user_75","ep_30","2024-01-20T14:38:13",
"pause","user_30","ep_35","2024-02-20T01:26:01",
"play","user_98","ep_50","2024-01-03T14:32:06",5057
"seek","user_16","ep_45","2024-01-13T22:52:27",
"play","user_9","ep_32","2024-02-29T17:24:34",2358
"seek","user_92","ep_36","2024-03-26T14:51:49",
"seek","user_8","ep_44","2024-01-27T05:35:54",
"complete","user_70","ep_19","2024-03-22T22:55:15",2641
"seek","user_55","ep_2","2024-01-17T01:53:24",
"seek","user_20","ep_25","2024-02-25T03:43:40",
"pause","user_64","ep_6","2024-02-18T19:51:06",
"complete","user_24","ep_41","2024-02-20T20:40:21",3493
"play","user_2","ep_39","2024-03-04T23:48:21",2369
"play","user_43","ep_28","2024-03-28T22:43:47",2841
"seek","user_32","ep_42","2024-03-31T19:01:16",
"complete","user_77","ep_26","2024-01-20T02:54:21",1492
"seek","user_8","ep_42","2024-01-20T06:26:52",
"complete","user_98","ep_34","2024-03-18T14:10:16",85
"play","user_31","ep_17","2024-03-18T07:38:59",1930
"seek","user_69","ep_13","2024-01-13T11:13:59",
"seek","user_45","ep_29","2024-02-29T10:16:38",
"pause","user_12","ep_29","2024-04-09T16:58:00",
"seek","user_38","ep_41","2024-03-05T11:37:18",
"seek","user_26","ep_32","2024-04-29T13:17:13",
"play","user_48","ep_2","2024-03-07T05:40:11",2217
"complete","user_85","ep_50","2024-01-29T02:25:29",2598
"play","user_30","ep_24","2024-03-20T01:51:59",20
"play","user_53","ep_15","2024-02-28T03:15:42",1232
"complete","user_61","ep_25","2024-04-27T09:41:00",339
"complete","user_25",,"2024-01-11T20:58:55",3620
"seek","user_52","ep_34","2024-02-25T05:15:40",
"play","user_86","ep_47","2024-04-10T15:34:21",3112
"play","user_54","ep_14","2024-04-26T08:17:19",2055
"complete","user_85","ep_8","2024-01-15T15:14:58",2537
"play","user_95","ep_21","2024-04-12T06:38:56",1103
"pause","user_72","ep_24","2024-03-20T20:25:53",
"play","user_66","ep_43","2024-04-24T03:03:18",2406
"play","user_23","ep_43","2024-04-19T16:31:05",3855
"play","user_55","ep_27","2024-01-23T03:51:27",3523
"play","user_87","ep_40","2024-01-23T09:56:57",2224
"complete","user_45","ep_49","2024-02-11T09:44:40",2580
"play","user_46","ep_46","2024-04-20T05:46:24",1230
"complete","user_89","ep_9","2024-03-27T09:36:35",3890
"pause","user_66","ep_5","2024-04-14T15:45:40",
"pause","user_50","ep_34","2024-03-09T08:52:10",
"seek","user_29","ep_6","2024-02-21T13:03:58",
"pause","user_46","ep_11","2024-02-19T03:32:40",
"play","user_25","ep_9","2024-01-19T15:12:06",180
"play","user_29","ep_22","2024-03-29T10:42:11",910
"seek","user_60","ep_6","2024-04-13T18:17:22",
"pause","user_40","ep_17","2024-02-07T11:41:49",
"complete","user_17","ep_50","2024-02-17T18:24:14",2405
"pause","user_18","ep_27","2024-01-28T06:05:14",
"pause","user_35","ep_3","2024-04-06T13:50:58",
"play","user_59","ep_44","2024-04-28T12:30:03",2882
"pause","user_52","ep_33","2024-02-11T10:37:54",
"seek","user_75","ep_12","2024-01-20T16:01:39",
"play","user_72","ep_24","2024-03-26T21:00:02",1405
"pause","user_13","ep_47","2024-01-25T22:24:34",
"complete","user_53","ep_34","2024-04-25T06:44:42",1268
"play","user_13","ep_43","2024-04-10T08:22:43",1255
"pause","user_62","ep_19","2024-01-04T12:09:01",
"seek","user_73","ep_13","2024-04-04T16:02:20",
"seek","user_35","ep_26","2024-02-19T06:23:20",
"pause","user_54","ep_46","2024-01-13T21:46:10",
"pause","user_54","ep_6","2024-04-13T16:08:31",
"seek","user_82","ep_21","",
"seek","user_82","ep_8","2024-02-11T11:57:29",
"seek","user_57","ep_19","2024-03-08T04:02:01",
"seek","user_85","ep_19","2024-01-16T09:33:34",
"pause","user_22","ep_30","2024-01-27T12:23:16",
"seek","user_45","ep_7","2024-03-07T10:44:06",
"seek","user_43","ep_13","2024-04-01T21:17:51",
"pause","user_7","ep_20","2024-02-03T17:04:21",
"play","user_18","ep_33","2024-03-07T00:58:45",2967
"seek","user_34","ep_7","2024-03-19T06:22:49",
"seek","user_71","ep_25","2024-03-29T02:08:52",
"complete","user_69","ep_11","2024-03-13T14:34:23",166
"pause","user_5","ep_18","2024-03-20T18:13:18",
"pause","user_8","ep_39","2024-02-22T15:51:32",
"seek","user_18","ep_46","2024-03-17T16:07:08",
"pause","user_51","ep_6","2024-03-05T07:47:48",
"seek","user_90","ep_22","2024-04-12T03:05:40",
"pause","user_14","ep_48","2024-02-17T21:44:48",
"complete","user_99","ep_16","2024-01-27T19:31:24",1020
"pause","user_97","ep_42","2024-01-02T15:35:51",
"pause","user_76","ep_18","2024-03-19T07:32:50",
"seek","user_54","ep_47","2024-04-01T22:19:08",
"seek","user_79","ep_17","2024-01-11T15:09:05",
"pause","user_48","ep_50","2024-02-11T10:20:04",
"pause","user_30","ep_25","2024-02-15T21:42:54",
"play","user_37","ep_41","2024-04-21T04:04:31",
"pause","user_44","ep_32","2024-02-06T16:04:23",
"complete","user_43","ep_40","2024-02-24T02:25:42",2908
"play","user_73","ep_21","2024-04-28T10:36:55",3209
"seek","user_15","ep_48","2024-04-16T01:25:18",
"play","user_55","ep_4","2024-01-30T06:52:14",3144
"complete","user_59","ep_43","2024-01-25T18:27:17",5255
"play","user_8","ep_2","2024-04-06T12:55:31",3311
"seek","user_100","ep_45","2024-03-24T11:33:56",
"pause","user_100","ep_7","2024-03-07T07:36:45",
"play","user_73","ep_10","2024-03-18T04:33:10",5025
"pause","user_4","ep_49","2024-01-07T02:21:12",
"play","user_50","ep_31","2024-02-17T03:05:35",287
"pause","user_11","ep_8","2024-01-09T09:20:49",
"seek","user_60","ep_37","2024-04-11T12:09:40",
"seek","user_92","ep_30","2024-03-31T20:06:21",
"seek","user_92","ep_4","2024-01-20T00:54:56",
"pause","user_50","ep_24","2024-04-09T21:56:02",
"seek","user_83","ep_6","2024-02-19T12:55:31",
"complete","user_82","ep_9","2024-03-01T21:39:28",2337
"seek","user_49","ep_3","2024-04-11T00:26:32",
"play","user_5","ep_22","2024-01-02T06:49:33",30
"seek","user_22","ep_1","2024-04-25T15:27:23",
"seek","user_99","ep_22","2024-03-19T12:22:00",
"pause","user_16","ep_37","2024-03-08T09:54:38",
"seek","user_64","ep_37","2024-03-04T10:37:14",
"complete","user_34","ep_13","2024-02-02T14:19:25",3361
"pause","user_20","ep_31","2024-04-20T05:13:51",
"seek","user_90","ep_41","2024-04-12T15:02:51",
"seek","user_3","ep_3","2024-03-29T00:49:39",
"play","user_43","ep_17","2024-01-13T04:55:56",4742
"pause","user_55","ep_14","2024-04-09T00:13:20",
"pause","user_64","ep_7","2024-03-18T05:28:51",
"pause","user_5","ep_10","2024-01-19T16:49:33",
"pause","user_86","ep_41","2024-04-09T01:11:26",
"seek","user_91","ep_10","2024-04-06T12:59:56",
"play","user_64","ep_9","2024-04-02T21:34:31",4104
"play","user_84","ep_24","2024-04-19T17:36:47",16
"play","user_61","ep_43","2024-04-12T19:43:51",4910
"play","user_84","ep_8","2024-03-14T19:00:57",964
"complete","user_91","ep_33","2024-03-08T14:39:52",375
"pause","user_69","ep_29","2024-02-05T18:03:26",
"pause","user_87","ep_1","2024-02-18T08:57:00",
"play","user_69","ep_20","2024-01-06T12:07:25",1336
"complete","user_24","ep_1","2024-02-19T02:31:29",2293
"play",,"ep_46","2024-04-27T11:52:30",652
"play","user_4","ep_37","2024-04-13T00:15:00",660
"seek","user_68","ep_36","2024-02-07T14:32:29",
"complete","user_31","ep_27","2024-03-17T23:20:27",1612
"play","user_29","ep_24","2024-01-29T20:12:29",675
"complete","user_33","ep_26","2024-04-10T10:31:16",3685
"play","user_78","ep_21","2024-03-19T10:21:24",2867
"complete","user_73","ep_4","2024-01-11T16:55:27",3311
"play","user_15","ep_16","2024-02-14T05:36:01",3377
"play","user_82","ep_43","2024-01-04T11:54:43",1054
"seek","user_41","ep_36","2024-01-30T04:26:16",
"play","user_72","ep_15","2024-01-07T09:34:08",1716
"pause","user_84","ep_30","2024-02-04T06:50:39",
"pause","user_55","ep_41","2024-04-04T20:10:51",
"pause","user_97","ep_8","2024-01-03T01:29:39",
"seek","user_22","ep_29","2024-04-25T04:01:54",
"play","user_21","ep_13","2024-01-17T12:19:18",4185
"seek","user_40","ep_4","2024-04-14T03:04:55",
"seek","user_85","ep_45","2024-03-12T17:14:13",
"seek","user_55","ep_29","2024-01-11T08:00:59",
"seek","user_45","ep_47","2024-01-17T00:18:27",
"seek","user_100","ep_14","2024-04-05T10:20:51",
"pause","user_40","ep_42","2024-01-17T22:48:14",
"pause","user_52","ep_5","2024-04-21T16:11:57",
"pause","user_13","ep_16","2024-04-13T14:43:07",
"play","user_59","ep_35","2024-04-06T19:16:01",1477
"play","user_20","ep_11","2024-04-27T22:20:49",4676
"seek","user_76","ep_43","2024-03-01T05:37:26",
"pause","user_20","ep_2","2024-03-18T00:24:24",
"play","user_77","ep_20","2024-01-21T22:45:15",5043
"pause","user_19","ep_24","2024-02-23T21:18:53",
"pause","user_95","ep_11","2024-01-05T13:36:01",
"seek","user_91","ep_6","2024-01-26T09:19:18",
"complete","user_87","ep_50","2024-01-04T03:27:56",3702
"play","user_72","ep_35","2024-03-01T21:18:45",1642
"play","user_19","ep_5","2024-04-23T22:46:33",758
"play","user_21","ep_22","2024-01-14T13:21:35",482
"seek","user_78","ep_3","2024-03-03T16:39:09",
"complete","user_60","ep_30","2024-01-11T16:48:38",3120
"complete","user_75","ep_30","2024-04-09T05:20:35",3827
"seek","user_2","ep_38","2024-03-23T15:30:39",
"pause","user_52","ep_18","2024-02-02T20:48:47",
"complete","user_76","ep_24","2024-01-27T23:59:12",689
"seek","user_64","ep_28","2024-02-02T04:47:07",
"complete","user_11","ep_2","2024-01-31T09:00:51",4440
"pause","user_93","ep_44","2024-01-04T04:53:55",
"play","user_3","ep_23","2024-03-15T07:01:02",124
"pause","user_9","ep_20","2024-04-01T17:00:07",
"pause","user_57","ep_39","2024-03-10T22:43:57",
"seek","user_25","ep_10","2024-04-27T08:05:42",
"play","user_71","ep_5","2024-03-08T02:23:45",3874
"seek","user_74","ep_4","2024-01-02T17:49:29",
"play","user_96","ep_30","2024-03-06T15:13:48",527
"complete","user_39","ep_23","2024-01-11T17:48:25",2210
"pause","user_87","ep_8","2024-03-23T20:46:14",
"pause","user_74","ep_18","2024-02-09T17:01:08",
"seek","user_42","ep_33","2024-03-17T18:35:30",
"pause","user_27","ep_19","2024-03-31T21:28:01",
"seek","user_65","ep_42","2024-03-22T18:08:56",
"play","user_79","ep_46","2024-03-24T13:00:13",3764
"seek","user_95","ep_37","2024-01-03T04:24:50",
"play","user_15","ep_15","2024-01-14T06:25:23",3120
"play","user_53","ep_16","2024-03-12T22:08:23",1731
"play","user_4","ep_8","2024-02-06T02:07:53",2243
"pause","user_59","ep_25","2024-04-26T12:47:08",
"complete","user_47","ep_32","2024-03-07T12:48:40",3942
"complete","user_53","ep_1","2024-04-09T21:55:43",1369
"pause","user_38","ep_11","2024-02-02T12:47:11",
"complete","user_8","ep_17","2024-03-19T13:27:39",4249
"pause","user_93","ep_39","2024-03-11T06:29:50",
"play","user_66","ep_13","2024-03-06T10:02:41",1093
"play","user_37","ep_43","2024-03-08T16:45:46",2283
"complete","user_24","ep_11","2024-01-19T10:43:21",4812
"seek","user_43","ep_18","2024-03-31T12:10:43",
"play","user_53","ep_35","2024-02-25T00:00:30",1375
"play","user_21","ep_47","2024-03-24T14:50:28",1038
"seek","user_43","ep_9","2024-04-27T02:14:16",
"seek","user_97",,"2024-04-01T07:52:58",
"pause","user_32","ep_25","2024-02-05T16:40:20",
"seek","user_21","ep_15","2024-01-24T12:19:38",
"pause","user_47","ep_36","2024-03-27T14:16:55",
"seek","user_62","ep_40","2024-02-26T19:58:40",
"pause","user_52","ep_47","2024-02-09T17:45:38",
"pause","user_90","ep_29","2024-04-27T13:17:02",
"play","user_68","ep_3","2024-01-24T00:54:27",1322
"seek","user_41","ep_9","2024-04-09T03:52:00",
"play","user_21","ep_35","2024-04-01T07:19:16",4984
"pause","user_83","ep_19","2024-01-30T11:20:19",
"seek","user_30","ep_17","2024-01-16T17:39:14",
"play","user_91","ep_2","2024-01-22T08:45:37",780
"complete","user_11","ep_22","2024-01-19T09:09:00",5104
"seek","user_63",,"2024-03-29T10:29:41",
"play","user_48","ep_38","2024-04-22T07:21:54",4356
"complete","user_5","ep_17","2024-01-20T19:27:50",4369
"pause","user_26","ep_7","2024-04-15T17:07:25",
"play","user_7","ep_1","2024-01-12T13:57:04",32
"seek","user_28","ep_2","2024-03-22T01:24:13",
"seek","user_71","ep_32","2024-03-20T09:29:59",
"complete","user_15","ep_49","2024-02-10T02:36:20",1511
"pause","user_83","ep_5","2024-04-26T05:41:04",
"complete","user_18","ep_48","2024-04-22T11:10:36",3645
"complete","user_62","ep_28","2024-03-31T11:11:45",1348
"play","user_61","ep_39","2024-02-23T15:44:18",2206
"seek","user_55","ep_35","2024-03-25T01:31:38",
"play","user_47","ep_40","2024-01-31T18:38:41",4203
"play","user_39","ep_11","2024-04-30T10:14:51",76
"play","user_46","ep_50","2024-02-20T22:59:48",974
"pause","user_75","ep_8","2024-02-11T07:56:51",
"pause","user_39","ep_32","2024-03-19T22:43:47",
